,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-04 11:37:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:38:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:39:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:40:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:41:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:42:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:43:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:44:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:45:00,17.22673230713311,28.99073230713299,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:46:00,17.22673230713311,28.99073230713299,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:47:00,17.22673230713311,28.99073230713299,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:48:00,17.22673230713311,28.99073230713299,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:49:00,17.22673230713311,28.99073230713299,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:50:00,16.70263632502368,28.466636325024087,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:51:00,16.70263632502368,28.466636325024087,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:52:00,16.70263632502368,28.466636325024087,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:53:00,16.70263632502368,28.466636325024087,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:54:00,16.70263632502368,28.466636325024087,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:55:00,16.868319431036557,28.632319431036404,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:56:00,16.868319431036557,28.632319431036404,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
2020-01-04 11:57:00,16.868319431036557,28.632319431036404,-11.764000000000001,2.964,8.8,181.50516561352748,1.0,0.6
