SiteID,861847,Site Timezone,-7,Data Timezone,-7,Longitude,-104.996551514,Latitude,39.7413291931
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2020,3,21,13,30,3.0300000000000002,N/A,70.95,70.95,7.21,6.98,84010,82980,81970
2020,3,21,14,30,4.55,N/A,53.94,54.83,7.43,7.21,83990,82960,81950
2020,3,21,15,30,5.17,N/A,67.38,67.69,7.82,7.6000000000000005,83970,82930,81930
2020,3,21,16,30,4.05,N/A,105.86,106.11,8.120000000000001,7.91,83980,82950,81950
2020,3,21,17,30,4,N/A,143.6,143.15,7.15,6.94,84020,82980,81980
2020,3,21,18,30,3.36,N/A,134.09,134.56,5.74,5.53,84070,83040,82030
2020,3,21,19,30,4.12,N/A,144.83,145.16,5.2,4.99,84110,83080,82070
2020,3,21,20,30,1.29,N/A,35.33,40.44,4.04,3.84,84130,83100,82080
2020,3,21,21,30,5.04,N/A,201.8,200.56,2.92,2.72,84130,83090,82070
2020,3,21,22,30,4.03,N/A,220.24,220.12,2.93,2.73,84120,83070,82050
2020,3,21,23,30,1.36,N/A,13.44,13.49,3.68,3.48,84060,83020,82000
2020,3,22,0,30,1.47,N/A,237.42000000000002,236.47,3.21,3.0100000000000002,84040,83000,81980
2020,3,22,1,30,4.61,N/A,169.3,169.37,3.39,3.19,84030,82980,81960
2020,3,22,2,30,3.2,N/A,173.9,173.71,3.94,3.74,83970,82930,81910
2020,3,22,3,30,3.75,N/A,339.35,339.5,1.73,1.52,83920,82880,81860
2020,3,22,4,30,3.42,N/A,349.37,349.53000000000003,1.99,1.79,83910,82870,81840
2020,3,22,5,30,3.49,N/A,334.54,334.59000000000003,2.04,1.84,83900,82850,81830
2020,3,22,6,30,4.0600000000000005,N/A,342.09000000000003,342.13,1.59,1.3900000000000001,83880,82840,81810
2020,3,22,7,30,4.69,N/A,342.75,342.77,1.07,0.87,83860,82820,81790
2020,3,22,8,30,8.11,N/A,339.73,339.74,1.26,1.03,83920,82870,81850
2020,3,22,9,30,7.71,N/A,337.66,337.57,1.37,1.1400000000000001,83980,82930,81900
2020,3,22,10,30,7.79,N/A,342.58,342.56,1.7,1.45,83980,82930,81900
2020,3,22,11,30,6.17,N/A,341.44,341.44,2.56,2.32,83970,82930,81910
2020,3,22,12,30,7.3500000000000005,N/A,15.98,15.68,3.94,3.7,83940,82920,81910
2020,3,22,13,30,7.5600000000000005,N/A,355.65000000000003,355.92,5.3500000000000005,5.13,83970,82960,81950
2020,3,22,14,30,9.78,N/A,34.56,34.5,4.43,4.21,84060,83020,82000
2020,3,22,15,30,6.65,N/A,60.730000000000004,60.64,4.83,4.61,84100,83070,82050
2020,3,22,16,30,6.99,N/A,59.22,59.25,4.18,3.97,84180,83140,82120
2020,3,22,17,30,7.4,N/A,71.84,72.14,2.85,2.64,84250,83230,82200
2020,3,22,18,30,7.69,N/A,52.13,52.71,0.78,0.56,84480,83450,82410
2020,3,22,19,30,6.96,N/A,59.76,60.19,-0.16,-0.37,84600,83550,82510
2020,3,22,20,30,4.51,N/A,69.68,70.18,-0.38,-0.59,84650,83600,82560
2020,3,22,21,30,3.47,N/A,72.62,73.53,-0.77,-0.98,84700,83630,82590
2020,3,22,22,30,3.34,N/A,126.87,126.88000000000001,-0.78,-0.98,84690,83610,82570
2020,3,22,23,30,2.29,N/A,131.79,132.38,-0.39,-0.6,84650,83590,82550
2020,3,23,0,30,2.85,N/A,164.5,164.4,0.37,0.17,84620,83570,82530
2020,3,23,1,30,2.29,N/A,160.13,160.03,0.81,0.61,84590,83530,82500
2020,3,23,2,30,0.44,N/A,148.72,147.22,1.18,0.98,84520,83460,82430
2020,3,23,3,30,1.6300000000000001,N/A,303.66,302.78000000000003,1,0.8,84440,83390,82360
2020,3,23,4,30,1.3900000000000001,N/A,313,313,0.79,0.59,84430,83360,82330
2020,3,23,5,30,1.16,N/A,316.92,316.15000000000003,0.68,0.48,84430,83360,82330
2020,3,23,6,30,1.4000000000000001,N/A,317.03000000000003,316.6,0.64,0.45,84400,83340,82300
2020,3,23,7,30,0.15,N/A,149.96,154.6,1.16,0.97,84350,83290,82250
2020,3,23,8,30,1.2,N/A,180,179.3,3.18,2.96,84300,83260,82230
2020,3,23,9,30,1.81,N/A,199.66,198.12,5.54,5.32,84260,83220,82200
2020,3,23,10,30,2.94,N/A,210.83,210.22,7.43,7.2,84200,83150,82140
2020,3,23,11,30,3.35,N/A,213.78,213.78,8.92,8.700000000000001,84110,83080,82080
2020,3,23,12,30,3.65,N/A,249.25,249.6,10.01,9.790000000000001,84050,83010,82020
2020,3,23,13,30,5.57,N/A,274.45,274.23,10.93,10.71,84040,82990,81990
2020,3,23,14,30,8.42,N/A,275.55,275.3,11.13,10.91,83950,82960,81970
2020,3,23,15,30,9.89,N/A,273.88,273.68,11.15,10.93,83940,82930,81930
2020,3,23,16,30,12.120000000000001,N/A,268.14,268.39,10.870000000000001,10.64,83960,82930,81930
2020,3,23,17,30,11.32,N/A,270.57,270.94,10.41,10.21,83990,82940,81950
2020,3,23,18,30,8.56,N/A,271.41,272.13,9.83,9.66,84000,82960,81960
2020,3,23,19,30,2.12,N/A,318.2,321,9.82,9.64,84000,82980,81980
2020,3,23,20,30,1.25,N/A,199.4,198,9.14,8.98,84010,82980,81980
2020,3,23,21,30,7.46,N/A,265.81,268.66,8.6,8.49,84010,82960,81960
2020,3,23,22,30,9.94,N/A,357.15000000000003,356.68,7.16,6.97,84070,83040,82030
2020,3,23,23,30,9.620000000000001,N/A,343.46,343.42,6.2,6.09,84140,83090,82080
2020,3,24,0,30,6.74,N/A,30.85,30.740000000000002,4.2700000000000005,4.07,84220,83160,82140
2020,3,24,1,30,4.61,N/A,14.19,14.38,3.92,3.72,84250,83220,82200
2020,3,24,2,30,4.03,N/A,20.79,20.73,3.67,3.47,84280,83230,82210
2020,3,24,3,30,3.79,N/A,354.86,355.3,2.93,2.73,84270,83240,82210
2020,3,24,4,30,4.5,N/A,22.34,22.57,2.36,2.16,84300,83270,82240
2020,3,24,5,30,5.12,N/A,41.11,41.44,1.12,0.91,84360,83330,82300
2020,3,24,6,30,5.18,N/A,33.36,33.75,0.55,0.35000000000000003,84450,83380,82350
2020,3,24,7,30,5.57,N/A,38.29,38.39,-0.51,-0.73,84500,83440,82410
2020,3,24,8,30,5.3,N/A,42.21,42.56,-1.43,-1.6500000000000001,84570,83500,82460
2020,3,24,9,30,3.79,N/A,46.800000000000004,47.06,-1.23,-1.45,84620,83540,82490
2020,3,24,10,30,2.7600000000000002,N/A,48.620000000000005,49.02,-0.24,-0.47000000000000003,84560,83500,82460
2020,3,24,11,30,2.0300000000000002,N/A,53.660000000000004,53.49,1.28,1.05,84500,83430,82400
2020,3,24,12,30,2.56,N/A,10.86,11.61,2.7,2.47,84420,83370,82340
2020,3,24,13,30,2.56,N/A,35.480000000000004,35.2,4.34,4.12,84370,83330,82310
2020,3,24,14,30,3,N/A,27.09,27.18,5.69,5.47,84310,83270,82260
2020,3,24,15,30,3.02,N/A,25.21,25.21,6.69,6.47,84250,83240,82220
2020,3,24,16,30,3.0100000000000002,N/A,28.6,28.650000000000002,7.17,6.96,84220,83220,82210
2020,3,24,17,30,2.91,N/A,34.480000000000004,34.550000000000004,7.34,7.140000000000001,84250,83240,82230
2020,3,24,18,30,2.45,N/A,44.300000000000004,44.86,7.37,7.17,84280,83250,82240
2020,3,24,19,30,1.54,N/A,75.82000000000001,77.04,7.49,7.29,84300,83260,82250
2020,3,24,20,30,1.45,N/A,53.24,55.9,7.5,7.3,84280,83270,82260
2020,3,24,21,30,6.09,N/A,24.080000000000002,24.35,6.62,6.42,84350,83330,82320
2020,3,24,22,30,6.07,N/A,23.37,23.45,5.8,5.6000000000000005,84420,83400,82380
2020,3,24,23,30,6.15,N/A,38.96,39.39,4.14,3.93,84490,83460,82440
2020,3,25,0,30,4.2700000000000005,N/A,31.88,32.14,3.2,2.99,84550,83510,82480
2020,3,25,1,30,3.23,N/A,49.86,50.09,2.95,2.75,84580,83530,82500
2020,3,25,2,30,2.69,N/A,56.47,56.88,2.77,2.56,84560,83510,82480
2020,3,25,3,30,2.17,N/A,74.37,74.86,2.5,2.3000000000000003,84520,83470,82440
2020,3,25,4,30,1.69,N/A,98.5,99.4,2.6,2.4,84510,83460,82430
2020,3,25,5,30,1.83,N/A,119.04,119.61,2.48,2.2800000000000002,84490,83450,82420
2020,3,25,6,30,1.47,N/A,110.26,111.19,2.5500000000000003,2.35,84450,83400,82370
2020,3,25,7,30,0.58,N/A,136.81,139.89000000000001,2.95,2.74,84370,83330,82300
2020,3,25,8,30,0.86,N/A,210.31,207.47,3.88,3.66,84300,83260,82240
2020,3,25,9,30,0.18,N/A,77.60000000000001,98.91,5.34,5.1000000000000005,84220,83190,82180
2020,3,25,10,30,0.39,N/A,56.27,68.63,7.3100000000000005,7.07,84120,83100,82090
2020,3,25,11,30,1.72,N/A,36.34,39.09,9.68,9.43,84000,82990,81990
2020,3,25,12,30,1.18,N/A,99.07000000000001,100.26,12.24,12.01,83890,82890,81900
2020,3,25,13,30,0.73,N/A,79.24,80.49,13.89,13.67,83810,82800,81820
2020,3,25,14,30,0.73,N/A,39.22,41.85,15.34,15.120000000000001,83680,82690,81720
2020,3,25,15,30,0.27,N/A,139.46,138.09,16.19,15.98,83570,82580,81620
2020,3,25,16,30,0.16,N/A,36.46,37.87,16.48,16.27,83500,82520,81550
2020,3,25,17,30,0.58,N/A,334.28000000000003,333.13,16.52,16.330000000000002,83450,82470,81500
2020,3,25,18,30,2.14,N/A,16.88,16.6,16.29,16.09,83410,82420,81460
2020,3,25,19,30,3.5,N/A,84.19,84.31,15.8,15.610000000000001,83360,82370,81400
2020,3,25,20,30,3.0500000000000003,N/A,136.03,135.81,14.75,14.64,83310,82320,81350
2020,3,25,21,30,1.6400000000000001,N/A,157.13,157.19,14.41,14.23,83260,82280,81300
2020,3,25,22,30,2.61,N/A,335.83,337.5,13.66,13.5,83200,82210,81240
2020,3,25,23,30,0.55,N/A,268.12,268.07,12.780000000000001,12.73,83150,82160,81180
2020,3,26,0,30,1.59,N/A,183.07,179.39000000000001,12.99,12.91,83090,82100,81130
2020,3,26,1,30,3.92,N/A,188.82,188.61,12.88,12.9,83070,82080,81100
2020,3,26,2,30,5.59,N/A,215.09,214.36,12.290000000000001,12.18,82980,81990,81010
2020,3,26,3,30,4.78,N/A,203.82,205,12.34,12.39,82880,81890,80920
2020,3,26,4,30,3.27,N/A,197.86,198.75,12.13,12.200000000000001,82860,81870,80890
2020,3,26,5,30,8.06,N/A,194.07,194.34,12.25,12.48,82840,81840,80880
2020,3,26,6,30,5.95,N/A,194.38,196.17000000000002,12.98,13.290000000000001,82780,81790,80820
2020,3,26,7,30,4.93,N/A,198.73000000000002,200.53,12.57,12.6,82710,81720,80750
2020,3,26,8,30,3.68,N/A,201.78,202.34,13.450000000000001,13.24,82690,81700,80730
2020,3,26,9,30,5.7700000000000005,N/A,259.9,260.13,14.85,14.63,82640,81660,80690
2020,3,26,10,30,10.3,N/A,235.5,235.57,14,13.77,82650,81650,80690
2020,3,26,11,30,5.83,N/A,293.59000000000003,293.22,15.98,15.76,82490,81510,80550
2020,3,26,12,30,18.2,N/A,201.96,202.24,13.82,13.620000000000001,82490,81470,80500
2020,3,26,13,30,2.37,N/A,285.72,284.85,16.4,16.19,82260,81300,80350
2020,3,26,14,30,8.63,N/A,245.67000000000002,245.63,16.91,16.68,82210,81250,80290
2020,3,26,15,30,11.19,N/A,210.52,210.82,17.05,16.82,82120,81140,80200
2020,3,26,16,30,8.49,N/A,287.65000000000003,287.24,15.72,15.5,82110,81130,80180
2020,3,26,17,30,7.3500000000000005,N/A,244.41,244.26,14.77,14.56,82120,81130,80170
2020,3,26,18,30,8.040000000000001,N/A,255.33,254.89000000000001,13.84,13.63,82160,81160,80200
2020,3,26,19,30,5.19,N/A,227.42000000000002,227.39000000000001,13.11,12.92,82130,81130,80170
2020,3,26,20,30,7.7,N/A,298.41,298.19,11.31,11.11,82190,81190,80220
2020,3,26,21,30,12.68,N/A,268.14,268.59000000000003,10.24,10.05,82160,81160,80180
2020,3,26,22,30,7.19,N/A,257.94,259.16,10.42,10.23,82140,81140,80170
2020,3,26,23,30,10.6,N/A,294.3,294.68,10,9.82,82090,81100,80130
2020,3,27,0,30,8.88,N/A,318.83,318.84000000000003,10.42,10.23,82110,81120,80150
2020,3,27,1,30,11.9,N/A,255.8,256.28000000000003,9.48,9.290000000000001,82120,81130,80160
2020,3,27,2,30,10.47,N/A,333.54,333.6,8.99,8.790000000000001,82220,81230,80250
2020,3,27,3,30,7.2,N/A,295.85,296.1,8.53,8.33,82310,81310,80320
2020,3,27,4,30,10.24,N/A,293.62,293.77,7.69,7.53,82390,81380,80400
2020,3,27,5,30,6.29,N/A,298.88,299.12,7.82,7.62,82440,81440,80450
2020,3,27,6,30,14.08,N/A,290.97,290.86,6.84,6.640000000000001,82600,81590,80600
2020,3,27,7,30,8.44,N/A,269.37,269.75,6.98,6.76,82600,81590,80600
2020,3,27,8,30,5.92,N/A,54.43,54.69,7.47,7.25,82690,81690,80700
2020,3,27,9,30,2.75,N/A,239.74,240.48000000000002,8.49,8.27,82750,81740,80760
2020,3,27,10,30,10.23,N/A,285.36,285.54,9.22,8.99,82770,81760,80780
2020,3,27,11,30,11.8,N/A,291.40000000000003,291.55,9.85,9.61,82790,81790,80800
2020,3,27,12,30,11.9,N/A,292.59000000000003,292.66,10.21,9.97,82830,81840,80850
2020,3,27,13,30,10.42,N/A,291.78000000000003,291.75,10.81,10.58,82850,81860,80880
2020,3,27,14,30,8.6,N/A,309.32,309.18,11.16,10.93,82910,81900,80920
2020,3,27,15,30,7.9,N/A,299.90000000000003,299.82,11.24,11.02,82900,81910,80930
2020,3,27,16,30,6.97,N/A,298.8,298.35,10.9,10.68,82930,81920,80940
2020,3,27,17,30,4.66,N/A,279.84000000000003,280.25,10.63,10.43,82980,81980,81000
2020,3,27,18,30,4.74,N/A,291.72,291.39,9.92,9.71,83140,82080,81100
2020,3,27,19,30,2.23,N/A,114.4,114.76,8.58,8.38,83200,82120,81130
2020,3,27,20,30,1.8,N/A,102.43,100.13,8.57,8.370000000000001,83220,82140,81150
2020,3,27,21,30,2.5500000000000003,N/A,259.54,261.89,8.65,8.45,83200,82220,81230
2020,3,27,22,30,5.94,N/A,354.73,354.3,8.08,7.88,83330,82280,81290
2020,3,27,23,30,7.46,N/A,41.28,41.46,6.38,6.18,83340,82330,81330
2020,3,28,0,30,3.66,N/A,31.3,31.6,6.8500000000000005,6.65,83430,82400,81400
2020,3,28,1,30,10.91,N/A,305.64,305.59000000000003,6.74,6.54,83540,82520,81510
2020,3,28,2,30,5.48,N/A,271.1,271.43,5.7,5.49,83570,82540,81540
2020,3,28,3,30,5,N/A,291.62,291.54,5.91,5.7,83610,82560,81550
2020,3,28,4,30,4.96,N/A,299.64,299.72,5.44,5.23,83640,82610,81600
2020,3,28,5,30,5.33,N/A,296.83,296.62,5.78,5.58,83700,82660,81650
2020,3,28,6,30,11.58,N/A,288.8,288.82,5.66,5.46,83740,82700,81690
2020,3,28,7,30,12.17,N/A,291.17,291.24,5.71,5.5,83770,82750,81740
2020,3,28,8,30,10.44,N/A,291.6,291.6,6.57,6.34,83840,82810,81810
2020,3,28,9,30,9.91,N/A,292.65000000000003,292.55,7.3500000000000005,7.12,83910,82880,81880
2020,3,28,10,30,11.9,N/A,295.02,295.05,7.8100000000000005,7.57,83920,82900,81890
2020,3,28,11,30,9.14,N/A,306.7,306.54,8.68,8.45,83930,82900,81900
2020,3,28,12,30,10.91,N/A,296.73,296.78000000000003,9.01,8.77,83950,82920,81920
2020,3,28,13,30,9.99,N/A,303.78000000000003,303.91,9.22,8.99,83980,82970,81970
2020,3,28,14,30,11.24,N/A,331.47,331.26,9.51,9.28,84020,83010,82010
2020,3,28,15,30,11.47,N/A,324.32,324.19,9.17,8.94,84080,83050,82050
2020,3,28,16,30,9.67,N/A,313.11,313.06,9.790000000000001,9.57,84090,83070,82070
2020,3,28,17,30,9.01,N/A,325.05,324.75,9.22,9.01,84170,83160,82160
2020,3,28,18,30,7.44,N/A,333.91,333.69,8.81,8.6,84240,83240,82230
2020,3,28,19,30,3.66,N/A,342.09000000000003,341.83,8.64,8.44,84260,83260,82260
2020,3,28,20,30,0.67,N/A,42.95,41.89,8.57,8.370000000000001,84310,83300,82290
2020,3,28,21,30,2.19,N/A,206.77,206.36,8.51,8.31,84370,83350,82340
2020,3,28,22,30,2.48,N/A,187.93,187.62,8.41,8.21,84390,83360,82350
2020,3,28,23,30,4.14,N/A,263.15,263.59000000000003,8.23,8.03,84400,83350,82340
2020,3,29,0,30,2.05,N/A,226.6,225.05,8.46,8.26,84400,83360,82350
2020,3,29,1,30,4.39,N/A,173.8,173.77,8.23,8.03,84420,83370,82360
2020,3,29,2,30,5.12,N/A,184.11,184.24,8.09,7.9,84390,83350,82340
2020,3,29,3,30,4.72,N/A,182.70000000000002,182.9,7.79,7.65,84330,83290,82280
2020,3,29,4,30,2.34,N/A,160.53,161.98,8.14,8.14,84320,83290,82280
2020,3,29,5,30,5.34,N/A,172.20000000000002,172.3,7.73,7.54,84320,83270,82270
2020,3,29,6,30,4.64,N/A,185.57,185.84,7.7,7.5200000000000005,84300,83250,82250
2020,3,29,7,30,3.46,N/A,178.75,178.59,8.3,8.09,84250,83220,82210
2020,3,29,8,30,4.05,N/A,210.65,212.22,9.790000000000001,9.58,84230,83200,82200
2020,3,29,9,30,4.25,N/A,260.12,260.82,11.69,11.46,84190,83190,82190
2020,3,29,10,30,3.17,N/A,313.71,313.07,12.83,12.61,84120,83120,82130
2020,3,29,11,30,3.34,N/A,128.56,128.47,13.89,13.67,84020,83010,82030
2020,3,29,12,30,3.09,N/A,154.42000000000002,154.91,14.290000000000001,14.07,83980,82970,81980
2020,3,29,13,30,3.91,N/A,196.22,197.02,15.33,15.11,83890,82920,81940
2020,3,29,14,30,2.93,N/A,223.52,223.9,16.01,15.790000000000001,83850,82850,81880
2020,3,29,15,30,4.12,N/A,301.23,301.08,16.62,16.41,83770,82790,81820
2020,3,29,16,30,4.79,N/A,316,315.77,16.67,16.46,83740,82740,81770
2020,3,29,17,30,4.55,N/A,343.59000000000003,343.43,16.23,16.03,83740,82740,81770
2020,3,29,18,30,1.82,N/A,39.35,40.95,16.02,15.84,83730,82740,81770
2020,3,29,19,30,4.13,N/A,29.6,30.07,14.56,14.42,83760,82740,81770
2020,3,29,20,30,0.8200000000000001,N/A,45.33,47.7,14.22,14.19,83760,82760,81780
2020,3,29,21,30,3.86,N/A,101.01,101.14,13.82,13.700000000000001,83730,82740,81760
2020,3,29,22,30,7.2,N/A,105.16,104.71000000000001,13.63,13.66,83680,82680,81700
2020,3,29,23,30,1.16,N/A,170.36,171.88,12.71,12.5,83680,82650,81670
2020,3,30,0,30,0.48,N/A,274.64,266.35,12.38,12.24,83660,82640,81660
2020,3,30,1,30,5.47,N/A,184.78,184.05,12.35,12.290000000000001,83630,82620,81640
2020,3,30,2,30,5.67,N/A,185.54,188.17000000000002,11.88,12.15,83570,82570,81590
2020,3,30,3,30,1.31,N/A,192.77,204.39000000000001,10.86,10.76,83520,82510,81520
2020,3,30,4,30,2.63,N/A,202.01,208.23000000000002,11,10.93,83520,82490,81510
2020,3,30,5,30,4.72,N/A,213.3,213.58,11.09,11.18,83480,82460,81480
2020,3,30,6,30,5.6000000000000005,N/A,206.89000000000001,208.5,11.290000000000001,11.370000000000001,83420,82430,81450
2020,3,30,7,30,6.42,N/A,198.85,200.79,11.31,11.22,83380,82390,81410
2020,3,30,8,30,7.53,N/A,198.91,199.19,13.22,13,83340,82360,81380
2020,3,30,9,30,7.2,N/A,198.45000000000002,198.70000000000002,14.85,14.61,83310,82300,81330
2020,3,30,10,30,7.8500000000000005,N/A,192.05,192.29,15.950000000000001,15.73,83210,82210,81240
2020,3,30,11,30,7.47,N/A,183.95000000000002,184.16,17.2,16.98,83080,82090,81130
2020,3,30,12,30,14.51,N/A,228.69,228.75,18.12,17.89,83000,82000,81040
2020,3,30,13,30,12.92,N/A,241.31,240.93,18.71,18.47,82910,81920,80970
2020,3,30,14,30,11.06,N/A,221.83,221.65,19.05,18.81,82780,81820,80870
2020,3,30,15,30,13.280000000000001,N/A,232.21,232.07,18.13,17.89,82750,81770,80810
2020,3,30,16,30,13.15,N/A,230.45000000000002,230.3,17.34,17.11,82700,81720,80760
2020,3,30,17,30,16.79,N/A,218.66,218.77,16.3,16.080000000000002,82650,81670,80710
2020,3,30,18,30,12.08,N/A,230.06,230.28,15.16,14.96,82670,81700,80740
2020,3,30,19,30,11.69,N/A,206.91,207.33,12.63,12.43,82700,81690,80720
2020,3,30,20,30,9.53,N/A,233.69,234.95000000000002,11.950000000000001,11.76,82670,81650,80680
2020,3,30,21,30,15.24,N/A,254.17000000000002,254.5,10.56,10.36,82650,81640,80660
2020,3,30,22,30,16.54,N/A,244.47,244.94,8.77,8.59,82620,81610,80620
2020,3,30,23,30,15.05,N/A,254.36,255.09,8.67,8.48,82510,81520,80530
2020,3,31,0,30,22.85,N/A,219.63,274.61,7.76,7.57,82370,81370,80390
2020,3,31,1,30,7.43,N/A,292.04,290.74,7.97,7.7700000000000005,82630,81620,80630
2020,3,31,2,30,6.41,N/A,264.11,261.58,7.44,7.24,82720,81730,80740
2020,3,31,3,30,2.46,N/A,281.6,279.89,7.53,7.34,82790,81790,80800
2020,3,31,4,30,8.89,N/A,315.71,315.55,6.6000000000000005,6.41,82960,81960,80970
2020,3,31,5,30,7.3,N/A,82.53,82.94,6.84,6.65,83060,82050,81060
2020,3,31,6,30,4.19,N/A,122.75,122.93,6.47,6.28,83140,82120,81120
2020,3,31,7,30,3.96,N/A,327.21,326.81,6.22,6.0200000000000005,83220,82200,81200
2020,3,31,8,30,9.1,N/A,305.27,305.73,6.71,6.49,83270,82240,81250
2020,3,31,9,30,5.05,N/A,135.05,134.98,7.03,6.8100000000000005,83390,82350,81360
2020,3,31,10,30,10.08,N/A,291.75,291.65000000000003,8.040000000000001,7.8,83470,82440,81450
2020,3,31,11,30,10.91,N/A,306.90000000000003,306.81,8.22,7.98,83520,82490,81490
2020,3,31,12,30,11.21,N/A,305.89,305.85,8.48,8.24,83540,82510,81520
2020,3,31,13,30,8.07,N/A,319.24,318.87,9.27,9.040000000000001,83580,82550,81560
2020,3,31,14,30,7.2,N/A,314.1,313.61,9.67,9.44,83610,82570,81580
2020,3,31,15,30,6.21,N/A,319.76,319.27,9.64,9.42,83620,82590,81590
2020,3,31,16,30,4.58,N/A,326.41,326.09000000000003,9.85,9.63,83610,82590,81600
2020,3,31,17,30,4.17,N/A,139.81,139.70000000000002,9.6,9.4,83650,82630,81640
2020,3,31,18,30,5.11,N/A,154.5,154.12,8.86,8.66,83670,82680,81690
2020,3,31,19,30,10.56,N/A,75.67,75.84,5.93,5.72,83770,82730,81720
2020,3,31,20,30,7.86,N/A,87.7,88.07000000000001,4.7,4.5,83830,82790,81770
2020,3,31,21,30,3.08,N/A,77.19,78.44,3.94,3.73,83940,82880,81870
2020,3,31,22,30,3.5500000000000003,N/A,96.31,96.97,3.41,3.2,83900,82850,81830
2020,3,31,23,30,3.98,N/A,108.15,108.34,2.89,2.69,83870,82820,81810
2020,4,1,0,30,3.7,N/A,117.4,118.45,2.59,2.4,83840,82780,81760
2020,4,1,1,30,3.27,N/A,116.60000000000001,117.45,2.62,2.42,83810,82730,81710
2020,4,1,2,30,3.23,N/A,152.02,152.31,2.6,2.43,83690,82630,81620
2020,4,1,3,30,8.290000000000001,N/A,167.42000000000002,167.42000000000002,3.09,2.9,83570,82520,81500
2020,4,1,4,30,10.34,N/A,165.49,166.69,3.31,3.46,83450,82420,81410
2020,4,1,5,30,3.96,N/A,253.11,238.77,2.81,2.71,83420,82370,81350
2020,4,1,6,30,3.8000000000000003,N/A,293.79,288.89,2.21,2.2,83340,82310,81300
2020,4,1,7,30,3.52,N/A,275.40000000000003,273.93,2.2,2,83290,82270,81250
2020,4,1,8,30,2.81,N/A,233.94,232.45000000000002,4.1,3.89,83240,82210,81200
2020,4,1,9,30,6.92,N/A,179.97,180.48,8.82,8.59,83200,82130,81140
2020,4,1,10,30,10.02,N/A,223.92000000000002,224.15,11.05,10.82,83080,82050,81070
2020,4,1,11,30,8.33,N/A,233.63,233.84,12.33,12.1,83000,81990,81010
2020,4,1,12,30,12.31,N/A,240.34,240.44,12.96,12.73,82990,81980,81010
2020,4,1,13,30,10.82,N/A,236.22,236.47,13.35,13.120000000000001,82950,81950,80980
2020,4,1,14,30,9.07,N/A,221.33,221.59,13.51,13.280000000000001,82920,81940,80970
2020,4,1,15,30,8.2,N/A,267.44,267.57,13.44,13.22,82970,81950,80980
2020,4,1,16,30,6.83,N/A,240.31,240.33,13.34,13.120000000000001,83020,81970,81000
2020,4,1,17,30,5.54,N/A,229.69,230.06,12.93,12.72,83050,82020,81040
2020,4,1,18,30,5.01,N/A,230.32,229.85,12.38,12.18,83020,82050,81070
2020,4,1,19,30,2.79,N/A,270.4,266.42,11.48,11.41,83030,82050,81070
2020,4,1,20,30,1.53,N/A,312.46,312.42,11.03,10.96,83040,82040,81060
2020,4,1,21,30,2.74,N/A,298.13,299.92,9.74,9.56,83040,82040,81050
2020,4,1,22,30,1.62,N/A,77.05,72.95,9.19,8.99,83050,82040,81050
2020,4,1,23,30,2.2,N/A,342.67,345.08,7.9,7.8500000000000005,83060,82050,81060
2020,4,2,0,30,4.68,N/A,351.38,351.25,6.08,5.9,83090,82080,81090
2020,4,2,1,30,5.65,N/A,323.32,323.47,5.07,4.91,83090,82070,81070
2020,4,2,2,30,3.22,N/A,331.84000000000003,331.3,4.76,4.5600000000000005,83060,82050,81040
2020,4,2,3,30,2.91,N/A,29.310000000000002,24.39,3.97,3.81,83050,82020,81010
2020,4,2,4,30,3.71,N/A,20.97,18.59,3.2600000000000002,3.11,83030,82010,81000
2020,4,2,5,30,3.16,N/A,318.01,318.25,2.96,2.75,83050,82020,81010
2020,4,2,6,30,4.7,N/A,307.03000000000003,307.34000000000003,2.33,2.13,83060,82020,81010
2020,4,2,7,30,4.16,N/A,336.31,336.19,2.04,1.81,83070,82020,81010
2020,4,2,8,30,2.47,N/A,12.21,12.18,2.81,2.57,83070,82020,81010
2020,4,2,9,30,1.67,N/A,30.64,30.92,4.16,3.92,83060,82010,81010
2020,4,2,10,30,1.99,N/A,44.95,45.38,6.16,5.92,83020,81950,80960
2020,4,2,11,30,3.3000000000000003,N/A,50.26,50.99,7.98,7.75,82920,81890,80910
2020,4,2,12,30,3.24,N/A,33.85,34.25,9.56,9.34,82830,81840,80850
2020,4,2,13,30,2.12,N/A,17.62,17.93,10.88,10.66,82830,81810,80830
2020,4,2,14,30,1.56,N/A,75.75,76.88,12.02,11.81,82780,81760,80780
2020,4,2,15,30,0.89,N/A,246.33,245.57,13.16,12.950000000000001,82710,81730,80750
2020,4,2,16,30,3.87,N/A,209.48000000000002,209.3,13.370000000000001,13.15,82740,81740,80770
2020,4,2,17,30,1.44,N/A,57.38,58.64,12.44,12.25,82770,81770,80800
2020,4,2,18,30,8.19,N/A,48.92,49.13,10.370000000000001,10.16,82850,81860,80890
2020,4,2,19,30,10.15,N/A,29.42,29.42,8.82,8.620000000000001,82930,81930,80940
2020,4,2,20,30,6.29,N/A,51.47,51.620000000000005,7.72,7.5200000000000005,83000,81970,80980
2020,4,2,21,30,9.33,N/A,13.13,13.08,3.5700000000000003,3.36,83120,82110,81100
