time,power
Fri 05 May 2020 01:40:00 GMT,1.946315
Fri 05 May 2020 01:44:00 GMT,1.927764
Fri 05 May 2020 01:48:00 GMT,1.927416
Fri 05 May 2020 01:52:00 GMT,2.048502
Fri 05 May 2020 01:56:00 GMT,1.927302
Fri 05 May 2020 02:00:00 GMT,2.142034
Fri 05 May 2020 02:04:00 GMT,2.000932
Fri 05 May 2020 02:08:00 GMT,2.413948
Fri 05 May 2020 02:12:00 GMT,2.228903
Fri 05 May 2020 02:16:00 GMT,2.227347
Fri 05 May 2020 02:20:00 GMT,2.227208
Fri 05 May 2020 02:24:00 GMT,2.390432
Fri 05 May 2020 02:28:00 GMT,1.929429
Fri 05 May 2020 02:32:00 GMT,1.926371
Fri 05 May 2020 02:36:00 GMT,1.932219
Fri 05 May 2020 02:40:00 GMT,1.928316
Fri 05 May 2020 02:44:00 GMT,1.921681
Fri 05 May 2020 02:48:00 GMT,1.926639
Fri 05 May 2020 02:52:00 GMT,1.928006
Fri 05 May 2020 02:56:00 GMT,1.926706
Fri 05 May 2020 03:00:00 GMT,3.642971
Fri 05 May 2020 03:04:00 GMT,4.045649
Fri 05 May 2020 03:08:00 GMT,4.148821
Fri 05 May 2020 03:12:00 GMT,3.899048
Fri 05 May 2020 03:16:00 GMT,3.823878
Fri 05 May 2020 03:20:00 GMT,3.324592
Fri 05 May 2020 03:24:00 GMT,3.13132
Fri 05 May 2020 03:28:00 GMT,3.730517
Fri 05 May 2020 03:32:00 GMT,2.984869
Fri 05 May 2020 03:36:00 GMT,3.715315
Fri 05 May 2020 03:40:00 GMT,3.64296
Fri 05 May 2020 03:44:00 GMT,3.72481
Fri 05 May 2020 03:48:00 GMT,3.689769
Fri 05 May 2020 03:52:00 GMT,3.678545
Fri 05 May 2020 03:56:00 GMT,3.616227
Fri 05 May 2020 04:00:00 GMT,3.097174
Fri 05 May 2020 04:04:00 GMT,3.626409
Fri 05 May 2020 04:08:00 GMT,2.961895
Fri 05 May 2020 04:12:00 GMT,3.670053
Fri 05 May 2020 04:16:00 GMT,3.490055
Fri 05 May 2020 04:20:00 GMT,3.531652
Fri 05 May 2020 04:24:00 GMT,3.540164
Fri 05 May 2020 04:28:00 GMT,3.435327
Fri 05 May 2020 04:32:00 GMT,3.484792
Fri 05 May 2020 04:36:00 GMT,2.885411
Fri 05 May 2020 04:40:00 GMT,3.473846
Fri 05 May 2020 04:44:00 GMT,3.416715
Fri 05 May 2020 04:48:00 GMT,3.467043
Fri 05 May 2020 04:52:00 GMT,3.533758
Fri 05 May 2020 04:56:00 GMT,3.49167
Fri 05 May 2020 05:00:00 GMT,3.511582
Fri 05 May 2020 05:04:00 GMT,2.855069
Fri 05 May 2020 05:08:00 GMT,3.495646
Fri 05 May 2020 05:12:00 GMT,3.491917
Fri 05 May 2020 05:16:00 GMT,3.527716
Fri 05 May 2020 05:20:00 GMT,3.478348
Fri 05 May 2020 05:24:00 GMT,3.477957
Fri 05 May 2020 05:28:00 GMT,3.402063
Fri 05 May 2020 05:32:00 GMT,2.920101
Fri 05 May 2020 05:36:00 GMT,3.519132
Fri 05 May 2020 05:40:00 GMT,3.231134
Fri 05 May 2020 05:44:00 GMT,3.468693
Fri 05 May 2020 05:48:00 GMT,3.52036
Fri 05 May 2020 05:52:00 GMT,3.506919
Fri 05 May 2020 05:56:00 GMT,3.410813
Fri 05 May 2020 06:00:00 GMT,3.3571
Fri 05 May 2020 06:04:00 GMT,3.535653
Fri 05 May 2020 06:08:00 GMT,2.812673
Fri 05 May 2020 06:12:00 GMT,3.522441
Fri 05 May 2020 06:16:00 GMT,3.500166
Fri 05 May 2020 06:20:00 GMT,3.518966
Fri 05 May 2020 06:24:00 GMT,3.540211
Fri 05 May 2020 06:28:00 GMT,2.878379
Fri 05 May 2020 06:32:00 GMT,3.51592
Fri 05 May 2020 06:36:00 GMT,3.265453
Fri 05 May 2020 06:40:00 GMT,3.448404
Fri 05 May 2020 06:44:00 GMT,3.52421
Fri 05 May 2020 06:48:00 GMT,3.574523
Fri 05 May 2020 06:52:00 GMT,3.548699
Fri 05 May 2020 06:56:00 GMT,2.918188
Fri 05 May 2020 07:00:00 GMT,3.501689
Fri 05 May 2020 07:04:00 GMT,2.779994
Fri 05 May 2020 07:08:00 GMT,3.465864
Fri 05 May 2020 07:12:00 GMT,3.493487
Fri 05 May 2020 07:16:00 GMT,3.477035
Fri 05 May 2020 07:20:00 GMT,3.490894
Fri 05 May 2020 07:24:00 GMT,3.410746
Fri 05 May 2020 07:28:00 GMT,3.507438
Fri 05 May 2020 07:32:00 GMT,2.884697
Fri 05 May 2020 07:36:00 GMT,3.522522
Fri 05 May 2020 07:40:00 GMT,2.787648
Fri 05 May 2020 07:44:00 GMT,3.475252
Fri 05 May 2020 07:48:00 GMT,3.49262
Fri 05 May 2020 07:52:00 GMT,3.457592
Fri 05 May 2020 07:56:00 GMT,3.500847
Fri 05 May 2020 08:00:00 GMT,3.510619
Fri 05 May 2020 08:04:00 GMT,3.507072
Fri 05 May 2020 08:08:00 GMT,2.880905
Fri 05 May 2020 08:12:00 GMT,3.426597
Fri 05 May 2020 08:16:00 GMT,3.139682
Fri 05 May 2020 08:20:00 GMT,3.534986
Fri 05 May 2020 08:24:00 GMT,3.591276
Fri 05 May 2020 08:28:00 GMT,3.486056
Fri 05 May 2020 08:32:00 GMT,3.491968
Fri 05 May 2020 08:36:00 GMT,3.577741
Fri 05 May 2020 08:40:00 GMT,3.530546
Fri 05 May 2020 08:44:00 GMT,2.874588
Fri 05 May 2020 08:48:00 GMT,3.370318
Fri 05 May 2020 08:52:00 GMT,3.495023
Fri 05 May 2020 08:56:00 GMT,3.496396
Fri 05 May 2020 09:00:00 GMT,3.456686
Fri 05 May 2020 09:04:00 GMT,3.464481
Fri 05 May 2020 09:08:00 GMT,3.455995
Fri 05 May 2020 09:12:00 GMT,3.374984
Fri 05 May 2020 09:16:00 GMT,3.477884
Fri 05 May 2020 09:20:00 GMT,2.915721
Fri 05 May 2020 09:24:00 GMT,3.429655
Fri 05 May 2020 09:28:00 GMT,3.621955
Fri 05 May 2020 09:32:00 GMT,3.563112
Fri 05 May 2020 09:36:00 GMT,3.463141
Fri 05 May 2020 09:40:00 GMT,3.459107
Fri 05 May 2020 09:44:00 GMT,3.433109
Fri 05 May 2020 09:48:00 GMT,3.469582
Fri 05 May 2020 09:52:00 GMT,3.582813
Fri 05 May 2020 09:56:00 GMT,2.867881
Fri 05 May 2020 10:00:00 GMT,3.615745
Fri 05 May 2020 10:04:00 GMT,3.493909
Fri 05 May 2020 10:08:00 GMT,3.533137
Fri 05 May 2020 10:12:00 GMT,3.596416
Fri 05 May 2020 10:16:00 GMT,3.539246
Fri 05 May 2020 10:20:00 GMT,3.424052
Fri 05 May 2020 10:24:00 GMT,2.805674
Fri 05 May 2020 10:28:00 GMT,3.543404
Fri 05 May 2020 10:32:00 GMT,3.541729
Fri 05 May 2020 10:36:00 GMT,3.377108
Fri 05 May 2020 10:40:00 GMT,3.547476
Fri 05 May 2020 10:44:00 GMT,3.46618
Fri 05 May 2020 10:48:00 GMT,3.471636
Fri 05 May 2020 10:52:00 GMT,2.922202
Fri 05 May 2020 10:56:00 GMT,3.504059
Fri 05 May 2020 11:00:00 GMT,3.170329
Fri 05 May 2020 11:04:00 GMT,3.531039
Fri 05 May 2020 11:08:00 GMT,3.460263
Fri 05 May 2020 11:12:00 GMT,3.410521
Fri 05 May 2020 11:16:00 GMT,3.52801
Fri 05 May 2020 11:20:00 GMT,2.903538
Fri 05 May 2020 11:24:00 GMT,3.558719
Fri 05 May 2020 11:28:00 GMT,2.77343
Fri 05 May 2020 11:32:00 GMT,3.444263
Fri 05 May 2020 11:36:00 GMT,3.613248
Fri 05 May 2020 11:40:00 GMT,3.393624
Fri 05 May 2020 11:44:00 GMT,3.48467
Fri 05 May 2020 11:48:00 GMT,3.510251
Fri 05 May 2020 11:52:00 GMT,3.34519
Fri 05 May 2020 11:56:00 GMT,2.867342
Fri 05 May 2020 12:00:00 GMT,3.459925
Fri 05 May 2020 12:04:00 GMT,3.515217
Fri 05 May 2020 12:08:00 GMT,3.508071
Fri 05 May 2020 12:12:00 GMT,3.595272
Fri 05 May 2020 12:16:00 GMT,3.183859
Fri 05 May 2020 12:20:00 GMT,2.910759
Fri 05 May 2020 12:24:00 GMT,3.515555
Fri 05 May 2020 12:28:00 GMT,2.756538
Fri 05 May 2020 12:32:00 GMT,3.511798
Fri 05 May 2020 12:36:00 GMT,3.508248
Fri 05 May 2020 12:40:00 GMT,3.51406
Fri 05 May 2020 12:44:00 GMT,3.444082
Fri 05 May 2020 12:48:00 GMT,2.878255
Fri 05 May 2020 12:52:00 GMT,3.503299
Fri 05 May 2020 12:56:00 GMT,3.152321
Fri 05 May 2020 13:00:00 GMT,3.35245
Fri 05 May 2020 13:04:00 GMT,3.485296
Fri 05 May 2020 13:08:00 GMT,3.51773
Fri 05 May 2020 13:12:00 GMT,3.531506
Fri 05 May 2020 13:16:00 GMT,2.8686
Fri 05 May 2020 13:20:00 GMT,3.517331
Fri 05 May 2020 13:24:00 GMT,2.748578
Fri 05 May 2020 13:28:00 GMT,3.508336
Fri 05 May 2020 13:32:00 GMT,3.580655
Fri 05 May 2020 13:36:00 GMT,3.328926
Fri 05 May 2020 13:40:00 GMT,3.4322
Fri 05 May 2020 13:44:00 GMT,3.428047
Fri 05 May 2020 13:48:00 GMT,3.438309
Fri 05 May 2020 13:52:00 GMT,2.854266
Fri 05 May 2020 13:56:00 GMT,3.517008
Fri 05 May 2020 14:00:00 GMT,2.725807
Fri 05 May 2020 14:04:00 GMT,3.480377
Fri 05 May 2020 14:08:00 GMT,3.490429
Fri 05 May 2020 14:12:00 GMT,3.499927
Fri 05 May 2020 14:16:00 GMT,3.408752
Fri 05 May 2020 14:20:00 GMT,3.37512
Fri 05 May 2020 14:24:00 GMT,3.515654
Fri 05 May 2020 14:28:00 GMT,2.862485
Fri 05 May 2020 14:32:00 GMT,3.504791
Fri 05 May 2020 14:36:00 GMT,2.847511
Fri 05 May 2020 14:40:00 GMT,3.45193
Fri 05 May 2020 14:44:00 GMT,3.347675
Fri 05 May 2020 14:48:00 GMT,3.484633
Fri 05 May 2020 14:52:00 GMT,3.543307
Fri 05 May 2020 14:56:00 GMT,3.451037
Fri 05 May 2020 15:00:00 GMT,3.443281
Fri 05 May 2020 15:04:00 GMT,3.420011
Fri 05 May 2020 15:08:00 GMT,3.515033
Fri 05 May 2020 15:12:00 GMT,2.878246
Fri 05 May 2020 15:16:00 GMT,3.554464
Fri 05 May 2020 15:20:00 GMT,3.535701
Fri 05 May 2020 15:24:00 GMT,3.490805
Fri 05 May 2020 15:28:00 GMT,3.524377
Fri 05 May 2020 15:32:00 GMT,3.49655
Fri 05 May 2020 15:36:00 GMT,3.469391
Fri 05 May 2020 15:40:00 GMT,3.245191
Fri 05 May 2020 15:44:00 GMT,3.576724
Fri 05 May 2020 15:48:00 GMT,2.869796
Fri 05 May 2020 15:52:00 GMT,3.371921
Fri 05 May 2020 15:56:00 GMT,3.474936
Fri 05 May 2020 16:00:00 GMT,3.539502
Fri 05 May 2020 16:04:00 GMT,3.447687
Fri 05 May 2020 16:08:00 GMT,3.447282
Fri 05 May 2020 16:12:00 GMT,3.494519
Fri 05 May 2020 16:16:00 GMT,2.870765
Fri 05 May 2020 16:20:00 GMT,3.499617
Fri 05 May 2020 16:24:00 GMT,3.255708
Fri 05 May 2020 16:28:00 GMT,3.49829
Fri 05 May 2020 16:32:00 GMT,3.426649
Fri 05 May 2020 16:36:00 GMT,3.140531
Fri 05 May 2020 16:40:00 GMT,3.409096
Fri 05 May 2020 16:44:00 GMT,3.497477
Fri 05 May 2020 16:48:00 GMT,2.833634
Fri 05 May 2020 16:52:00 GMT,3.433949
Fri 05 May 2020 16:56:00 GMT,2.774527
Fri 05 May 2020 17:00:00 GMT,3.431301
Fri 05 May 2020 17:04:00 GMT,3.441817
Fri 05 May 2020 17:08:00 GMT,3.452158
Fri 05 May 2020 17:12:00 GMT,3.394102
Fri 05 May 2020 17:16:00 GMT,3.043982
Fri 05 May 2020 17:20:00 GMT,3.439845
Fri 05 May 2020 17:24:00 GMT,2.84957
Fri 05 May 2020 17:28:00 GMT,3.468047
Fri 05 May 2020 17:32:00 GMT,3.477515
Fri 05 May 2020 17:36:00 GMT,3.442236
Fri 05 May 2020 17:40:00 GMT,3.47024
Fri 05 May 2020 17:44:00 GMT,3.318474
Fri 05 May 2020 17:48:00 GMT,3.418761
Fri 05 May 2020 17:52:00 GMT,2.776318
Fri 05 May 2020 17:56:00 GMT,3.354145
Fri 05 May 2020 18:00:00 GMT,2.670473
Fri 05 May 2020 18:04:00 GMT,2.77975
Fri 05 May 2020 18:08:00 GMT,2.812309
Fri 05 May 2020 18:12:00 GMT,2.784696
Fri 05 May 2020 18:16:00 GMT,3.531377
Fri 05 May 2020 18:20:00 GMT,3.578922
Fri 05 May 2020 18:24:00 GMT,3.322725
Fri 05 May 2020 18:28:00 GMT,3.386484
Fri 05 May 2020 18:32:00 GMT,3.466391
Fri 05 May 2020 18:36:00 GMT,3.52514
Fri 05 May 2020 18:40:00 GMT,3.661339
Fri 05 May 2020 18:44:00 GMT,2.829197
Fri 05 May 2020 18:48:00 GMT,2.882151
Fri 05 May 2020 18:52:00 GMT,2.858637
Fri 05 May 2020 18:56:00 GMT,2.825464
Fri 05 May 2020 19:00:00 GMT,2.939088
Fri 05 May 2020 19:04:00 GMT,2.925912
Fri 05 May 2020 19:08:00 GMT,2.948989
Fri 05 May 2020 19:12:00 GMT,2.904845
Fri 05 May 2020 19:16:00 GMT,2.93522
Fri 05 May 2020 19:20:00 GMT,2.893144
Fri 05 May 2020 19:24:00 GMT,2.803051
Fri 05 May 2020 19:28:00 GMT,3.062726
Fri 05 May 2020 19:32:00 GMT,3.043458
Fri 05 May 2020 19:36:00 GMT,3.065415
Fri 05 May 2020 19:40:00 GMT,3.048956
Fri 05 May 2020 19:44:00 GMT,3.079579
Fri 05 May 2020 19:48:00 GMT,3.038648
Fri 05 May 2020 19:52:00 GMT,3.046555
Fri 05 May 2020 19:56:00 GMT,3.01478
Fri 05 May 2020 20:00:00 GMT,3.028291
Fri 05 May 2020 20:04:00 GMT,3.062274
Fri 05 May 2020 20:08:00 GMT,3.063766
Fri 05 May 2020 20:12:00 GMT,3.091744
Fri 05 May 2020 20:16:00 GMT,3.050011
Fri 05 May 2020 20:20:00 GMT,3.026457
Fri 05 May 2020 20:24:00 GMT,2.963966
Fri 05 May 2020 20:28:00 GMT,2.994228
Fri 05 May 2020 20:32:00 GMT,3.021249
Fri 05 May 2020 20:36:00 GMT,3.013531
Fri 05 May 2020 20:40:00 GMT,3.050557
Fri 05 May 2020 20:44:00 GMT,3.02816
Fri 05 May 2020 20:48:00 GMT,2.990604
Fri 05 May 2020 20:52:00 GMT,2.976182
Fri 05 May 2020 20:56:00 GMT,2.940203
Fri 05 May 2020 21:00:00 GMT,2.936503
Fri 05 May 2020 21:04:00 GMT,3.00624
Fri 05 May 2020 21:08:00 GMT,2.958508
Fri 05 May 2020 21:12:00 GMT,2.981809
Fri 05 May 2020 21:16:00 GMT,2.961075
Fri 05 May 2020 21:20:00 GMT,2.997595
Fri 05 May 2020 21:24:00 GMT,2.949276
Fri 05 May 2020 21:28:00 GMT,3.012297
Fri 05 May 2020 21:32:00 GMT,2.990366
Fri 05 May 2020 21:36:00 GMT,2.955388
Fri 05 May 2020 21:40:00 GMT,2.942221
Fri 05 May 2020 21:44:00 GMT,2.977615
Fri 05 May 2020 21:48:00 GMT,3.027846
Fri 05 May 2020 21:52:00 GMT,3.023551
Fri 05 May 2020 21:56:00 GMT,2.982025
Fri 05 May 2020 22:00:00 GMT,3.003846
Fri 05 May 2020 22:04:00 GMT,3.045544
Fri 05 May 2020 22:08:00 GMT,3.013528
Fri 05 May 2020 22:12:00 GMT,2.996993
Fri 05 May 2020 22:16:00 GMT,3.027013
Fri 05 May 2020 22:20:00 GMT,2.987688
Fri 05 May 2020 22:24:00 GMT,3.003561
Fri 05 May 2020 22:28:00 GMT,2.972976
Fri 05 May 2020 22:32:00 GMT,3.012283
Fri 05 May 2020 22:36:00 GMT,3.050886
Fri 05 May 2020 22:40:00 GMT,3.010689
Fri 05 May 2020 22:44:00 GMT,2.961875
Fri 05 May 2020 22:48:00 GMT,3.02938
Fri 05 May 2020 22:52:00 GMT,3.068777
Fri 05 May 2020 22:56:00 GMT,3.036804
Fri 05 May 2020 23:00:00 GMT,3.055853
Fri 05 May 2020 23:04:00 GMT,3.033755
Fri 05 May 2020 23:08:00 GMT,3.074402
Fri 05 May 2020 23:12:00 GMT,3.083326
Fri 05 May 2020 23:16:00 GMT,3.064099
Fri 05 May 2020 23:20:00 GMT,3.088191
Fri 05 May 2020 23:24:00 GMT,3.060837
Fri 05 May 2020 23:28:00 GMT,3.075906
Fri 05 May 2020 23:32:00 GMT,3.068166
Fri 05 May 2020 23:36:00 GMT,3.004486
Fri 05 May 2020 23:40:00 GMT,3.122412
Fri 05 May 2020 23:44:00 GMT,3.158984
Fri 05 May 2020 23:48:00 GMT,3.191077
Fri 05 May 2020 23:52:00 GMT,3.110041
Fri 05 May 2020 23:56:00 GMT,3.089259
Sat 06 May 2020 00:00:00 GMT,3.061774
Sat 06 May 2020 00:04:00 GMT,3.065649
Sat 06 May 2020 00:08:00 GMT,3.046194
Sat 06 May 2020 00:12:00 GMT,3.079856
Sat 06 May 2020 00:16:00 GMT,3.091863
Sat 06 May 2020 00:20:00 GMT,3.031422
Sat 06 May 2020 00:24:00 GMT,3.058446
Sat 06 May 2020 00:28:00 GMT,3.139283
Sat 06 May 2020 00:32:00 GMT,3.183638
Sat 06 May 2020 00:36:00 GMT,3.100632
Sat 06 May 2020 00:40:00 GMT,3.103228
Sat 06 May 2020 00:44:00 GMT,3.153383
Sat 06 May 2020 00:48:00 GMT,3.173778
Sat 06 May 2020 00:52:00 GMT,3.182716
Sat 06 May 2020 00:56:00 GMT,3.150794
Sat 06 May 2020 01:00:00 GMT,3.172424
Sat 06 May 2020 01:04:00 GMT,3.234139
Sat 06 May 2020 01:08:00 GMT,3.212823
Sat 06 May 2020 01:12:00 GMT,3.231188
Sat 06 May 2020 01:16:00 GMT,3.250457
Sat 06 May 2020 01:20:00 GMT,3.278836
Sat 06 May 2020 01:24:00 GMT,3.271058
Sat 06 May 2020 01:28:00 GMT,3.272576
Sat 06 May 2020 01:32:00 GMT,3.278014
Sat 06 May 2020 01:36:00 GMT,3.241289
Sat 06 May 2020 01:40:00 GMT,3.253675
Sat 06 May 2020 01:44:00 GMT,3.284344
Sat 06 May 2020 01:48:00 GMT,3.263159
Sat 06 May 2020 01:52:00 GMT,3.310139
Sat 06 May 2020 01:56:00 GMT,3.274305
Sat 06 May 2020 02:00:00 GMT,3.237841
Sat 06 May 2020 02:04:00 GMT,3.194792
Sat 06 May 2020 02:08:00 GMT,3.09406
Sat 06 May 2020 02:12:00 GMT,3.068551
Sat 06 May 2020 02:16:00 GMT,3.047815
Sat 06 May 2020 02:20:00 GMT,2.94103
Sat 06 May 2020 02:24:00 GMT,2.983654
Sat 06 May 2020 02:28:00 GMT,2.939146
Sat 06 May 2020 02:32:00 GMT,2.904719
Sat 06 May 2020 02:36:00 GMT,2.847156
Sat 06 May 2020 02:40:00 GMT,2.843754
Sat 06 May 2020 02:44:00 GMT,2.828218
Sat 06 May 2020 02:48:00 GMT,2.80094
Sat 06 May 2020 02:52:00 GMT,3.544701
Sat 06 May 2020 02:56:00 GMT,3.576582
Sat 06 May 2020 03:00:00 GMT,3.435032
Sat 06 May 2020 03:04:00 GMT,3.41364
Sat 06 May 2020 03:08:00 GMT,2.911773
Sat 06 May 2020 03:12:00 GMT,3.549355
Sat 06 May 2020 03:16:00 GMT,2.784775
Sat 06 May 2020 03:20:00 GMT,3.565865
Sat 06 May 2020 03:24:00 GMT,3.657313
Sat 06 May 2020 03:28:00 GMT,3.525244
Sat 06 May 2020 03:32:00 GMT,3.321811
Sat 06 May 2020 03:36:00 GMT,2.638281
Sat 06 May 2020 03:40:00 GMT,3.259452
Sat 06 May 2020 03:44:00 GMT,3.221982
Sat 06 May 2020 03:48:00 GMT,3.319402
Sat 06 May 2020 03:52:00 GMT,3.114006
Sat 06 May 2020 03:56:00 GMT,2.765975
Sat 06 May 2020 04:00:00 GMT,3.339326
Sat 06 May 2020 04:04:00 GMT,2.696125
Sat 06 May 2020 04:08:00 GMT,3.513521
Sat 06 May 2020 04:12:00 GMT,3.284767
Sat 06 May 2020 04:16:00 GMT,3.465568
Sat 06 May 2020 04:20:00 GMT,3.478231
Sat 06 May 2020 04:24:00 GMT,2.817027
Sat 06 May 2020 04:28:00 GMT,3.544658
Sat 06 May 2020 04:32:00 GMT,3.631624
Sat 06 May 2020 04:36:00 GMT,3.617701
Sat 06 May 2020 04:40:00 GMT,3.64131
Sat 06 May 2020 04:44:00 GMT,3.016977
Sat 06 May 2020 04:48:00 GMT,3.696003
Sat 06 May 2020 04:52:00 GMT,3.107236
Sat 06 May 2020 04:56:00 GMT,3.740448
Sat 06 May 2020 05:00:00 GMT,3.853384
Sat 06 May 2020 05:04:00 GMT,3.622715
Sat 06 May 2020 05:08:00 GMT,3.869173
Sat 06 May 2020 05:12:00 GMT,2.980951
Sat 06 May 2020 05:16:00 GMT,3.662342
Sat 06 May 2020 05:20:00 GMT,3.793702
Sat 06 May 2020 05:24:00 GMT,3.831078
Sat 06 May 2020 05:28:00 GMT,3.836932
Sat 06 May 2020 05:32:00 GMT,3.265158
Sat 06 May 2020 05:36:00 GMT,3.842754
Sat 06 May 2020 05:40:00 GMT,3.085348
Sat 06 May 2020 05:44:00 GMT,3.660344
Sat 06 May 2020 05:48:00 GMT,3.796511
Sat 06 May 2020 05:52:00 GMT,3.842255
Sat 06 May 2020 05:56:00 GMT,3.831198
Sat 06 May 2020 06:00:00 GMT,3.724912
Sat 06 May 2020 06:04:00 GMT,3.750684
Sat 06 May 2020 06:08:00 GMT,3.10303
Sat 06 May 2020 06:12:00 GMT,3.825942
Sat 06 May 2020 06:16:00 GMT,3.700918
Sat 06 May 2020 06:20:00 GMT,3.698973
Sat 06 May 2020 06:24:00 GMT,3.694238
Sat 06 May 2020 06:28:00 GMT,3.176651
Sat 06 May 2020 06:32:00 GMT,3.800599
Sat 06 May 2020 06:36:00 GMT,3.18515
Sat 06 May 2020 06:40:00 GMT,3.905028
Sat 06 May 2020 06:44:00 GMT,3.941134
Sat 06 May 2020 06:48:00 GMT,3.799486
Sat 06 May 2020 06:52:00 GMT,3.73675
Sat 06 May 2020 06:56:00 GMT,3.204958
Sat 06 May 2020 07:00:00 GMT,3.781307
Sat 06 May 2020 07:04:00 GMT,3.138495
Sat 06 May 2020 07:08:00 GMT,3.729233
Sat 06 May 2020 07:12:00 GMT,3.74427
Sat 06 May 2020 07:16:00 GMT,3.680805
Sat 06 May 2020 07:20:00 GMT,3.793652
Sat 06 May 2020 07:24:00 GMT,3.457446
Sat 06 May 2020 07:28:00 GMT,3.76507
Sat 06 May 2020 07:32:00 GMT,3.223174
Sat 06 May 2020 07:36:00 GMT,3.811963
Sat 06 May 2020 07:40:00 GMT,3.837668
Sat 06 May 2020 07:44:00 GMT,3.775582
Sat 06 May 2020 07:48:00 GMT,3.79431
Sat 06 May 2020 07:52:00 GMT,3.159207
Sat 06 May 2020 07:56:00 GMT,3.720939
Sat 06 May 2020 08:00:00 GMT,3.759204
Sat 06 May 2020 08:04:00 GMT,3.735098
Sat 06 May 2020 08:08:00 GMT,3.698551
Sat 06 May 2020 08:12:00 GMT,3.927874
Sat 06 May 2020 08:16:00 GMT,3.778614
Sat 06 May 2020 08:20:00 GMT,3.122038
Sat 06 May 2020 08:24:00 GMT,3.600834
Sat 06 May 2020 08:28:00 GMT,3.718566
Sat 06 May 2020 08:32:00 GMT,3.353628
Sat 06 May 2020 08:36:00 GMT,3.657764
Sat 06 May 2020 08:40:00 GMT,3.561438
Sat 06 May 2020 08:44:00 GMT,3.983148
Sat 06 May 2020 08:48:00 GMT,3.624741
Sat 06 May 2020 08:52:00 GMT,3.575407
Sat 06 May 2020 08:56:00 GMT,3.896259
Sat 06 May 2020 09:00:00 GMT,3.840028
Sat 06 May 2020 09:04:00 GMT,3.311467
Sat 06 May 2020 09:08:00 GMT,3.812273
Sat 06 May 2020 09:12:00 GMT,3.79197
Sat 06 May 2020 09:16:00 GMT,3.126151
Sat 06 May 2020 09:20:00 GMT,3.645294
Sat 06 May 2020 09:24:00 GMT,3.399477
Sat 06 May 2020 09:28:00 GMT,3.954922
Sat 06 May 2020 09:32:00 GMT,3.972752
Sat 06 May 2020 09:36:00 GMT,3.689348
Sat 06 May 2020 09:40:00 GMT,3.712285
Sat 06 May 2020 09:44:00 GMT,3.493417
Sat 06 May 2020 09:48:00 GMT,3.668081
Sat 06 May 2020 09:52:00 GMT,3.85639
Sat 06 May 2020 09:56:00 GMT,3.378825
Sat 06 May 2020 10:00:00 GMT,3.9079
Sat 06 May 2020 10:04:00 GMT,3.958887
Sat 06 May 2020 10:08:00 GMT,3.936751
Sat 06 May 2020 10:12:00 GMT,4.071723
Sat 06 May 2020 10:16:00 GMT,3.798114
Sat 06 May 2020 10:20:00 GMT,3.854439
Sat 06 May 2020 10:24:00 GMT,3.7254
Sat 06 May 2020 10:28:00 GMT,3.324314
Sat 06 May 2020 10:32:00 GMT,3.831637
Sat 06 May 2020 10:36:00 GMT,3.954549
Sat 06 May 2020 10:40:00 GMT,3.373714
Sat 06 May 2020 10:44:00 GMT,3.986711
Sat 06 May 2020 10:48:00 GMT,3.243023
Sat 06 May 2020 10:52:00 GMT,3.35282
Sat 06 May 2020 10:56:00 GMT,3.279375
Sat 06 May 2020 11:00:00 GMT,3.237909
Sat 06 May 2020 11:04:00 GMT,3.256184
Sat 06 May 2020 11:08:00 GMT,3.299236
Sat 06 May 2020 11:12:00 GMT,3.818134
Sat 06 May 2020 11:16:00 GMT,3.840067
Sat 06 May 2020 11:20:00 GMT,3.194796
Sat 06 May 2020 11:24:00 GMT,3.951984
Sat 06 May 2020 11:28:00 GMT,3.805601
Sat 06 May 2020 11:32:00 GMT,3.545277
Sat 06 May 2020 11:36:00 GMT,3.644795
Sat 06 May 2020 11:40:00 GMT,3.7158
Sat 06 May 2020 11:44:00 GMT,3.856287
Sat 06 May 2020 11:48:00 GMT,3.976817
Sat 06 May 2020 11:52:00 GMT,3.810821
Sat 06 May 2020 11:56:00 GMT,3.195337
Sat 06 May 2020 12:00:00 GMT,3.216514
Sat 06 May 2020 12:04:00 GMT,3.187452
Sat 06 May 2020 12:08:00 GMT,3.924517
Sat 06 May 2020 12:12:00 GMT,3.97096
Sat 06 May 2020 12:16:00 GMT,3.332295
Sat 06 May 2020 12:20:00 GMT,3.898868
Sat 06 May 2020 12:24:00 GMT,3.417378
Sat 06 May 2020 12:28:00 GMT,3.867001
Sat 06 May 2020 12:32:00 GMT,3.841246
Sat 06 May 2020 12:36:00 GMT,3.87764
Sat 06 May 2020 12:40:00 GMT,3.876523
Sat 06 May 2020 12:44:00 GMT,3.355651
Sat 06 May 2020 12:48:00 GMT,3.91214
Sat 06 May 2020 12:52:00 GMT,3.216777
Sat 06 May 2020 12:56:00 GMT,4.018963
Sat 06 May 2020 13:00:00 GMT,3.828153
Sat 06 May 2020 13:04:00 GMT,3.932296
Sat 06 May 2020 13:08:00 GMT,3.904908
Sat 06 May 2020 13:12:00 GMT,3.935706
Sat 06 May 2020 13:16:00 GMT,3.861321
Sat 06 May 2020 13:20:00 GMT,3.255372
Sat 06 May 2020 13:24:00 GMT,3.854224
Sat 06 May 2020 13:28:00 GMT,3.092133
